Date,Open,High,Low,Close,Volume,OpenInt
1841-03-01,59.5,59.5,59.5,59.5
1841-06-01,59.5,59.5,59.5,59.5
1841-09-01,59.5,92.5,59.5,92.5
1841-12-01,92.5,92.5,82,82
1842-03-01,82,82,82,82
1842-06-01,82,90,82,90
1842-09-01,90,90,35.5,35.5
1842-12-01,35.5,36,35.5,36
1843-03-01,36,36.5,36,36.5
1843-06-01,36.5,36.5,33.5,33.5
1843-09-01,33.5,56,33.5,56
1843-12-01,56,56,56,56
1844-03-01,56,56,52.5,52.5
1844-06-01,52.5,69,52.5,69
1844-09-01,69,69,47,47
1844-12-01,47,47,47,47
1845-03-01,47,57.5,47,57.5
1845-06-01,57.5,57.5,42.5,42.5
1845-09-01,42.5,78,42.5,78
1845-12-01,78,78,78,78
1846-03-01,78,78,65,65
1846-06-01,65,65,65,65
1846-09-01,65,65,40,40
1846-12-01,40,45,40,45
1847-03-01,45,52.5,45,52.5
1847-06-01,52.5,52.5,47.5,47.5
1847-09-01,47.5,70,47.5,70
1847-12-01,70,70,60,60
1848-03-01,60,65,60,65
1848-06-01,65,82.5,65,82.5
1848-09-01,82.5,82.5,55,55
1848-12-01,55,55,55,55
1849-03-01,55,59.5,55,59.5
1849-06-01,59.5,62.5,59.5,62.5
1849-09-01,62.5,62.5,52.5,52.5
1849-12-01,52.5,54,52.5,54
1850-03-01,54,60,54,60
1850-06-01,60,90,60,90
1850-09-01,90,90,46,46
1850-12-01,46,50,46,50
1851-03-01,50,55,50,55
1851-06-01,55,55,55,55
1851-09-01,55,55,35,35
1851-12-01,35,36,35,36
1852-03-01,36,38,36,38
1852-06-01,38,38,34,34
1852-09-01,34,60,34,60
1852-12-01,60,60,60,60
1853-03-01,60,69,60,69
1853-06-01,69,69,59,59
1853-09-01,59,93.5,59,93.5
1853-12-01,93.5,93.5,82.5,82.5
1854-03-01,82.5,104.5,82.5,104.5
1854-06-01,104.5,104.5,97.5,97.5
1854-09-01,97.5,127.5,97.5,127.5
1854-12-01,127.5,127.5,105,105
1855-03-01,105,114,105,114
1855-06-01,114,114,105,105
1855-09-01,105,160,105,160
1855-12-01,160,160,130,130
1856-03-01,130,131.5,130,131.5
1856-06-01,131.5,131.5,131.5,131.5
1856-09-01,131.5,131.5,77.5,77.5
1856-12-01,77.5,81,77.5,81
1857-03-01,81,87.5,81,87.5
1857-06-01,87.5,123.5,87.5,123.5
1857-09-01,123.5,123.5,54.5,54.5
1857-12-01,54.5,54.5,54.5,54.5
1858-03-01,54.5,55,54.5,55
1858-06-01,55,55,55,55
1858-09-01,55,87,55,87
1858-12-01,87,87,65,65
1859-03-01,65,75,65,75
1859-06-01,75,75,64.5,64.5
1859-09-01,64.5,116.5,64.5,116.5
1859-12-01,116.5,116.5,92,92
1860-03-01,92,97,92,97
1860-06-01,97,109.5,97,109.5
1860-09-01,109.5,109.5,74.5,74.5
1860-12-01,74.5,74.5,74.5,74.5
1861-03-01,74.5,75,74.5,75
1861-06-01,75,97.5,75,97.5
1861-09-01,97.5,97.5,60,60
1861-12-01,60,63.5,60,63.5
1862-03-01,63.5,66.5,63.5,66.5
1862-06-01,66.5,66.5,66.5,66.5
1862-09-01,66.5,86,66.5,86
1862-12-01,86,86,83.5,83.5
1863-03-01,83.5,95,83.5,95
1863-06-01,95,95,85,85
1863-09-01,85,108.5,85,108.5
1863-12-01,108.5,108.5,108.5,108.5
1864-03-01,108.5,117,108.5,117
1864-06-01,117,117,114,114
1864-09-01,114,204,114,204
1864-12-01,204,204,172,172
1865-03-01,172,172,155,155
1865-06-01,155,155,140.5,140.5
1865-09-01,140.5,140.5,85,85
1865-12-01,85,92.5,85,92.5
1866-03-01,92.5,92.5,92.5,92.5
1866-06-01,92.5,92.5,70,70
1866-09-01,70,203,70,203
1866-12-01,203,203,187.25,187.25
1867-03-01,187.25,187.25,187.25,187.25
1867-06-01,187.25,285,187.25,285
1867-09-01,285,285,155,155
1867-12-01,155,179.5,155,179.5
1868-03-01,179.5,188.25,179.5,188.25
1868-06-01,188.25,220,188.25,220
1868-09-01,220,220,104.5,104.5
1868-12-01,104.5,113.13,104.5,113.13
1869-03-01,113.13,113.13,113.13,113.13
1869-06-01,113.13,147,113.13,147
1869-09-01,147,147,76.5,76.5
1869-12-01,76.5,84.5,76.5,84.5
1870-03-01,84.5,84.5,84,84
1870-06-01,84,84,73.25,73.25
1870-09-01,73.25,131.5,73.25,131.5
1870-12-01,131.5,131.5,104.69,104.69
1871-03-01,104.69,108.75,104.69,108.75
1871-06-01,108.75,108.75,99.5,99.5
1871-09-01,99.5,132,99.5,132
1871-12-01,132,132,119,119
1872-03-01,119,120.5,119,120.5
1872-06-01,120.5,161,120.5,161
1872-09-01,161,161,101,101
1872-12-01,101,114.94,101,114.94
1873-03-01,114.94,119.5,114.94,119.5
1873-06-01,119.5,146,119.5,146
1873-09-01,146,146,89,89
1873-12-01,89,111.25,89,111.25
1874-03-01,111.25,114,111.25,114
1874-06-01,114,128,114,128
1874-09-01,128,128,81.5,81.5
1874-12-01,81.5,90,81.5,90
1875-03-01,90,90,90,90
1875-06-01,90,90,83.25,83.25
